tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
-0.000700	5	9	5	1	2	tMatch	mean	1	329291
-0.003437	5	9	6	1	2	tMatch	mean	1	385614
-0.005392	5	9	7	1	2	tMatch	mean	1	378611
-0.006277	5	9	8	1	2	tMatch	mean	1	326926
-0.004147	5	9	9	1	2	tMatch	mean	1	248031
0.000058	5	9	10	1	2	tMatch	mean	1	157820
0.002656	5	10	1	1	2	tMatch	mean	1	16857
0.004190	5	10	2	1	2	tMatch	mean	1	39252
0.005397	5	10	3	1	2	tMatch	mean	1	85619
0.004799	5	10	4	1	2	tMatch	mean	1	156712
0.003645	5	10	5	1	2	tMatch	mean	1	233083
0.001224	5	10	6	1	2	tMatch	mean	1	283441
-0.000234	5	10	7	1	2	tMatch	mean	1	290032
0.002893	5	10	8	1	2	tMatch	mean	1	255939
0.008451	5	10	9	1	2	tMatch	mean	1	189404
0.027119	5	10	10	1	2	tMatch	mean	1	115564
0.001481	6	1	1	1	2	tMatch	mean	1	2013
0.001600	6	1	2	1	2	tMatch	mean	1	2690
0.001175	6	1	3	1	2	tMatch	mean	1	3753
0.000883	6	1	4	1	2	tMatch	mean	1	4746
0.000639	6	1	5	1	2	tMatch	mean	1	4930
-0.000425	6	1	6	1	2	tMatch	mean	1	4213
-0.002512	6	1	7	1	2	tMatch	mean	1	3724
-0.003048	6	1	8	1	2	tMatch	mean	1	3091
-0.003053	6	1	9	1	2	tMatch	mean	1	2109
-0.002800	6	1	10	1	2	tMatch	mean	1	778
0.000291	6	2	1	1	2	tMatch	mean	1	316
0.000158	6	2	2	1	2	tMatch	mean	1	666
0.000761	6	2	3	1	2	tMatch	mean	1	1460
0.000359	6	2	4	1	2	tMatch	mean	1	3675
0.000481	6	2	5	1	2	tMatch	mean	1	5501
0.000540	6	2	6	1	2	tMatch	mean	1	5489
0.000890	6	2	7	1	2	tMatch	mean	1	5223
0.000437	6	2	8	1	2	tMatch	mean	1	4749
-0.000999	6	2	9	1	2	tMatch	mean	1	4635
-0.001948	6	2	10	1	2	tMatch	mean	1	3955
0.001127	6	3	1	1	2	tMatch	mean	1	618
0.000945	6	3	2	1	2	tMatch	mean	1	1268
0.000253	6	3	3	1	2	tMatch	mean	1	2573
0.000474	6	3	4	1	2	tMatch	mean	1	5568
0.000716	6	3	5	1	2	tMatch	mean	1	8795
0.001051	6	3	6	1	2	tMatch	mean	1	9486
0.000694	6	3	7	1	2	tMatch	mean	1	9298
0.001211	6	3	8	1	2	tMatch	mean	1	8536
0.000976	6	3	9	1	2	tMatch	mean	1	7599
0.003677	6	3	10	1	2	tMatch	mean	1	6719
0.000118	6	4	1	1	2	tMatch	mean	1	1482
-0.000052	6	4	2	1	2	tMatch	mean	1	3249
-0.000830	6	4	3	1	2	tMatch	mean	1	6076
0.000143	6	4	4	1	2	tMatch	mean	1	11317
0.000255	6	4	5	1	2	tMatch	mean	1	17447
0.000455	6	4	6	1	2	tMatch	mean	1	20451
0.000214	6	4	7	1	2	tMatch	mean	1	20719
-0.000373	6	4	8	1	2	tMatch	mean	1	19759
-0.000375	6	4	9	1	2	tMatch	mean	1	17146
0.003223	6	4	10	1	2	tMatch	mean	1	13633
-0.000690	6	5	1	1	2	tMatch	mean	1	4869
-0.000984	6	5	2	1	2	tMatch	mean	1	9771
-0.000698	6	5	3	1	2	tMatch	mean	1	17403
-0.001581	6	5	4	1	2	tMatch	mean	1	29513
-0.001482	6	5	5	1	2	tMatch	mean	1	41624
-0.001171	6	5	6	1	2	tMatch	mean	1	48204
-0.000949	6	5	7	1	2	tMatch	mean	1	48959
-0.002064	6	5	8	1	2	tMatch	mean	1	44858
-0.002565	6	5	9	1	2	tMatch	mean	1	38028
0.000240	6	5	10	1	2	tMatch	mean	1	29027
-0.001098	6	6	1	1	2	tMatch	mean	1	14986
-0.001104	6	6	2	1	2	tMatch	mean	1	30659
-0.001957	6	6	3	1	2	tMatch	mean	1	55395
-0.002249	6	6	4	1	2	tMatch	mean	1	88313
-0.003295	6	6	5	1	2	tMatch	mean	1	118454
-0.005165	6	6	6	1	2	tMatch	mean	1	132470
-0.007385	6	6	7	1	2	tMatch	mean	1	127766
-0.009741	6	6	8	1	2	tMatch	mean	1	109888
-0.010005	6	6	9	1	2	tMatch	mean	1	86926
-0.008817	6	6	10	1	2	tMatch	mean	1	60443
0.000437	6	7	1	1	2	tMatch	mean	1	30740
-0.000654	6	7	2	1	2	tMatch	mean	1	64187
-0.000892	6	7	3	1	2	tMatch	mean	1	119319
-0.002017	6	7	4	1	2	tMatch	mean	1	193046
-0.003868	6	7	5	1	2	tMatch	mean	1	264290
-0.005903	6	7	6	1	2	tMatch	mean	1	298803
-0.009449	6	7	7	1	2	tMatch	mean	1	286388
-0.013562	6	7	8	1	2	tMatch	mean	1	244348
-0.016379	6	7	9	1	2	tMatch	mean	1	185537
-0.017043	6	7	10	1	2	tMatch	mean	1	121966
0.000914	6	8	1	1	2	tMatch	mean	1	39584
0.000500	6	8	2	1	2	tMatch	mean	1	82893
0.000453	6	8	3	1	2	tMatch	mean	1	157815
-0.000773	6	8	4	1	2	tMatch	mean	1	262848
-0.002785	6	8	5	1	2	tMatch	mean	1	366623
-0.005429	6	8	6	1	2	tMatch	mean	1	421924
-0.008800	6	8	7	1	2	tMatch	mean	1	414818
-0.011732	6	8	8	1	2	tMatch	mean	1	362360
-0.013830	6	8	9	1	2	tMatch	mean	1	280606
-0.014060	6	8	10	1	2	tMatch	mean	1	187109
0.003704	6	9	1	1	2	tMatch	mean	1	32589
0.002560	6	9	2	1	2	tMatch	mean	1	71702
0.002618	6	9	3	1	2	tMatch	mean	1	145107
0.001073	6	9	4	1	2	tMatch	mean	1	251476
-0.000965	6	9	5	1	2	tMatch	mean	1	357855
-0.003180	6	9	6	1	2	tMatch	mean	1	421746
-0.005474	6	9	7	1	2	tMatch	mean	1	420054
-0.006483	6	9	8	1	2	tMatch	mean	1	371676
-0.005531	6	9	9	1	2	tMatch	mean	1	290591
0.006471	6	9	10	1	2	tMatch	mean	1	193588
0.004084	6	10	1	1	2	tMatch	mean	1	19062
0.006376	6	10	2	1	2	tMatch	mean	1	41605
0.006895	6	10	3	1	2	tMatch	mean	1	88954
0.007457	6	10	4	1	2	tMatch	mean	1	162840
0.003548	6	10	5	1	2	tMatch	mean	1	242241
0.001839	6	10	6	1	2	tMatch	mean	1	297926
-0.000620	6	10	7	1	2	tMatch	mean	1	310657
0.003145	6	10	8	1	2	tMatch	mean	1	282210
0.018092	6	10	9	1	2	tMatch	mean	1	217131
0.037281	6	10	10	1	2	tMatch	mean	1	139657
0.000904	7	1	1	1	2	tMatch	mean	1	970
0.001346	7	1	2	1	2	tMatch	mean	1	1587
0.000533	7	1	3	1	2	tMatch	mean	1	2642
0.000788	7	1	4	1	2	tMatch	mean	1	4612
0.000488	7	1	5	1	2	tMatch	mean	1	5782
0.000846	7	1	6	1	2	tMatch	mean	1	5782
-0.000021	7	1	7	1	2	tMatch	mean	1	5437
-0.000751	7	1	8	1	2	tMatch	mean	1	5088
-0.001214	7	1	9	1	2	tMatch	mean	1	4410
-0.002987	7	1	10	1	2	tMatch	mean	1	2793
-0.000291	7	2	1	1	2	tMatch	mean	1	445
-0.000402	7	2	2	1	2	tMatch	mean	1	989
0.000560	7	2	3	1	2	tMatch	mean	1	2048
0.000160	7	2	4	1	2	tMatch	mean	1	4424
0.000743	7	2	5	1	2	tMatch	mean	1	7339
0.000279	7	2	6	1	2	tMatch	mean	1	7924
0.000836	7	2	7	1	2	tMatch	mean	1	7835
-0.000157	7	2	8	1	2	tMatch	mean	1	7248
0.001834	7	2	9	1	2	tMatch	mean	1	6526
-0.000231	7	2	10	1	2	tMatch	mean	1	6076
-0.000354	7	3	1	1	2	tMatch	mean	1	758
-0.000049	7	3	2	1	2	tMatch	mean	1	1557
0.000333	7	3	3	1	2	tMatch	mean	1	3200
-0.000526	7	3	4	1	2	tMatch	mean	1	6669
-0.000388	7	3	5	1	2	tMatch	mean	1	10841
0.000269	7	3	6	1	2	tMatch	mean	1	12692
0.000518	7	3	7	1	2	tMatch	mean	1	12653
0.000788	7	3	8	1	2	tMatch	mean	1	12425
0.003220	7	3	9	1	2	tMatch	mean	1	11163
0.005252	7	3	10	1	2	tMatch	mean	1	9689
-0.001595	7	4	1	1	2	tMatch	mean	1	2235
-0.001471	7	4	2	1	2	tMatch	mean	1	4493
-0.001269	7	4	3	1	2	tMatch	mean	1	8501
-0.001630	7	4	4	1	2	tMatch	mean	1	15012
-0.001462	7	4	5	1	2	tMatch	mean	1	22980
-0.001186	7	4	6	1	2	tMatch	mean	1	27173
-0.001482	7	4	7	1	2	tMatch	mean	1	27684
-0.000985	7	4	8	1	2	tMatch	mean	1	26434
-0.000735	7	4	9	1	2	tMatch	mean	1	23375
0.002469	7	4	10	1	2	tMatch	mean	1	18731
-0.001411	7	5	1	1	2	tMatch	mean	1	7325
-0.001238	7	5	2	1	2	tMatch	mean	1	14203
-0.002855	7	5	3	1	2	tMatch	mean	1	25207
-0.002574	7	5	4	1	2	tMatch	mean	1	41101
-0.003244	7	5	5	1	2	tMatch	mean	1	58084
-0.003802	7	5	6	1	2	tMatch	mean	1	67850
-0.004323	7	5	7	1	2	tMatch	mean	1	69046
-0.003788	7	5	8	1	2	tMatch	mean	1	63004
-0.004394	7	5	9	1	2	tMatch	mean	1	53854
-0.004222	7	5	10	1	2	tMatch	mean	1	41007
-0.001340	7	6	1	1	2	tMatch	mean	1	20149
-0.002153	7	6	2	1	2	tMatch	mean	1	39948
-0.002251	7	6	3	1	2	tMatch	mean	1	71467
-0.003180	7	6	4	1	2	tMatch	mean	1	112939
-0.004385	7	6	5	1	2	tMatch	mean	1	152075
-0.006544	7	6	6	1	2	tMatch	mean	1	172938
-0.008707	7	6	7	1	2	tMatch	mean	1	168877
-0.011347	7	6	8	1	2	tMatch	mean	1	148477
-0.010885	7	6	9	1	2	tMatch	mean	1	118903
-0.011219	7	6	10	1	2	tMatch	mean	1	85012
-0.000227	7	7	1	1	2	tMatch	mean	1	38619
-0.001510	7	7	2	1	2	tMatch	mean	1	77455
-0.000700	7	7	3	1	2	tMatch	mean	1	143128
-0.002791	7	7	4	1	2	tMatch	mean	1	232372
-0.004234	7	7	5	1	2	tMatch	mean	1	318500
-0.007751	7	7	6	1	2	tMatch	mean	1	365039
-0.011317	7	7	7	1	2	tMatch	mean	1	355880
-0.014993	7	7	8	1	2	tMatch	mean	1	309997
-0.020074	7	7	9	1	2	tMatch	mean	1	241734
-0.021345	7	7	10	1	2	tMatch	mean	1	163482
0.000563	7	8	1	1	2	tMatch	mean	1	47185
0.000077	7	8	2	1	2	tMatch	mean	1	96231
0.000351	7	8	3	1	2	tMatch	mean	1	183454
-0.001032	7	8	4	1	2	tMatch	mean	1	303785
-0.003227	7	8	5	1	2	tMatch	mean	1	425137
-0.006558	7	8	6	1	2	tMatch	mean	1	497280
-0.008922	7	8	7	1	2	tMatch	mean	1	494186
-0.012539	7	8	8	1	2	tMatch	mean	1	440206
-0.015334	7	8	9	1	2	tMatch	mean	1	351737
-0.019218	7	8	10	1	2	tMatch	mean	1	243006
0.002636	7	9	1	1	2	tMatch	mean	1	36558
0.002537	7	9	2	1	2	tMatch	mean	1	76387
0.002745	7	9	3	1	2	tMatch	mean	1	152226
0.002277	7	9	4	1	2	tMatch	mean	1	261591
0.000580	7	9	5	1	2	tMatch	mean	1	375038
-0.001943	7	9	6	1	2	tMatch	mean	1	446140
-0.003349	7	9	7	1	2	tMatch	mean	1	452321
-0.003129	7	9	8	1	2	tMatch	mean	1	408794
0.002837	7	9	9	1	2	tMatch	mean	1	331908
0.009941	7	9	10	1	2	tMatch	mean	1	233514
0.002313	7	10	1	1	2	tMatch	mean	1	19473
0.002998	7	10	2	1	2	tMatch	mean	1	39945
0.006124	7	10	3	1	2	tMatch	mean	1	81533
0.004499	7	10	4	1	2	tMatch	mean	1	146704
0.006017	7	10	5	1	2	tMatch	mean	1	220325
0.001457	7	10	6	1	2	tMatch	mean	1	275620
0.002855	7	10	7	1	2	tMatch	mean	1	293872
0.007451	7	10	8	1	2	tMatch	mean	1	278934
0.031630	7	10	9	1	2	tMatch	mean	1	226848
0.055089	7	10	10	1	2	tMatch	mean	1	154690
0.000287	8	1	1	1	2	tMatch	mean	1	517
0.000279	8	1	2	1	2	tMatch	mean	1	1008
0.000554	8	1	3	1	2	tMatch	mean	1	1863
-0.000202	8	1	4	1	2	tMatch	mean	1	3940
-0.000215	8	1	5	1	2	tMatch	mean	1	6624
-0.000505	8	1	6	1	2	tMatch	mean	1	7891
-0.001025	8	1	7	1	2	tMatch	mean	1	8400
-0.002096	8	1	8	1	2	tMatch	mean	1	8671
-0.004014	8	1	9	1	2	tMatch	mean	1	8781
-0.006330	8	1	10	1	2	tMatch	mean	1	7894
-0.001194	8	2	1	1	2	tMatch	mean	1	511
-0.000916	8	2	2	1	2	tMatch	mean	1	1114
-0.000551	8	2	3	1	2	tMatch	mean	1	2276
-0.000806	8	2	4	1	2	tMatch	mean	1	4891
-0.000478	8	2	5	1	2	tMatch	mean	1	9130
-0.000139	8	2	6	1	2	tMatch	mean	1	11320
-0.000795	8	2	7	1	2	tMatch	mean	1	11790
-0.001936	8	2	8	1	2	tMatch	mean	1	11687
-0.001419	8	2	9	1	2	tMatch	mean	1	11632
-0.003633	8	2	10	1	2	tMatch	mean	1	11407
-0.000512	8	3	1	1	2	tMatch	mean	1	1156
-0.001084	8	3	2	1	2	tMatch	mean	1	2305
-0.001421	8	3	3	1	2	tMatch	mean	1	4747
-0.001576	8	3	4	1	2	tMatch	mean	1	9318
-0.001995	8	3	5	1	2	tMatch	mean	1	15803
-0.000936	8	3	6	1	2	tMatch	mean	1	19425
-0.000281	8	3	7	1	2	tMatch	mean	1	20263
-0.000336	8	3	8	1	2	tMatch	mean	1	19484
-0.000229	8	3	9	1	2	tMatch	mean	1	18232
0.001264	8	3	10	1	2	tMatch	mean	1	16570
-0.003024	8	4	1	1	2	tMatch	mean	1	3155
-0.001729	8	4	2	1	2	tMatch	mean	1	6174
-0.002257	8	4	3	1	2	tMatch	mean	1	11824
-0.002376	8	4	4	1	2	tMatch	mean	1	21471
-0.002605	8	4	5	1	2	tMatch	mean	1	32484
-0.003134	8	4	6	1	2	tMatch	mean	1	39970
-0.003996	8	4	7	1	2	tMatch	mean	1	41101
-0.005525	8	4	8	1	2	tMatch	mean	1	39394
-0.005134	8	4	9	1	2	tMatch	mean	1	34871
-0.003051	8	4	10	1	2	tMatch	mean	1	28719
-0.002876	8	5	1	1	2	tMatch	mean	1	8750
-0.003152	8	5	2	1	2	tMatch	mean	1	17566
-0.003470	8	5	3	1	2	tMatch	mean	1	32383
-0.003772	8	5	4	1	2	tMatch	mean	1	55007
-0.005240	8	5	5	1	2	tMatch	mean	1	78065
-0.005740	8	5	6	1	2	tMatch	mean	1	92218
-0.007653	8	5	7	1	2	tMatch	mean	1	94971
-0.009634	8	5	8	1	2	tMatch	mean	1	87434
-0.008156	8	5	9	1	2	tMatch	mean	1	74694
-0.010163	8	5	10	1	2	tMatch	mean	1	55682
-0.002818	8	6	1	1	2	tMatch	mean	1	23788
-0.003605	8	6	2	1	2	tMatch	mean	1	47446
-0.003904	8	6	3	1	2	tMatch	mean	1	86770
-0.005139	8	6	4	1	2	tMatch	mean	1	141067
-0.006159	8	6	5	1	2	tMatch	mean	1	196046
-0.009198	8	6	6	1	2	tMatch	mean	1	227320
-0.011840	8	6	7	1	2	tMatch	mean	1	227138
-0.014939	8	6	8	1	2	tMatch	mean	1	201873
-0.018001	8	6	9	1	2	tMatch	mean	1	164346
-0.016106	8	6	10	1	2	tMatch	mean	1	115859
-0.001781	8	7	1	1	2	tMatch	mean	1	45430
-0.002345	8	7	2	1	2	tMatch	mean	1	93067
-0.002974	8	7	3	1	2	tMatch	mean	1	171190
-0.004212	8	7	4	1	2	tMatch	mean	1	279107
-0.006389	8	7	5	1	2	tMatch	mean	1	385437
-0.009725	8	7	6	1	2	tMatch	mean	1	448417
-0.014645	8	7	7	1	2	tMatch	mean	1	446066
-0.020363	8	7	8	1	2	tMatch	mean	1	395634
-0.027734	8	7	9	1	2	tMatch	mean	1	319583
-0.029405	8	7	10	1	2	tMatch	mean	1	222873
-0.000257	8	8	1	1	2	tMatch	mean	1	51584
0.000941	8	8	2	1	2	tMatch	mean	1	105477
-0.000064	8	8	3	1	2	tMatch	mean	1	198129
-0.002047	8	8	4	1	2	tMatch	mean	1	329461
-0.003356	8	8	5	1	2	tMatch	mean	1	462911
-0.006358	8	8	6	1	2	tMatch	mean	1	548080
-0.007731	8	8	7	1	2	tMatch	mean	1	555380
-0.010629	8	8	8	1	2	tMatch	mean	1	508988
-0.013322	8	8	9	1	2	tMatch	mean	1	417883
-0.014850	8	8	10	1	2	tMatch	mean	1	301439
0.001984	8	9	1	1	2	tMatch	mean	1	35488
0.001672	8	9	2	1	2	tMatch	mean	1	72167
0.001952	8	9	3	1	2	tMatch	mean	1	139295
0.001914	8	9	4	1	2	tMatch	mean	1	236838
0.000025	8	9	5	1	2	tMatch	mean	1	341880
-0.000254	8	9	6	1	2	tMatch	mean	1	416074
-0.000932	8	9	7	1	2	tMatch	mean	1	433483
0.004584	8	9	8	1	2	tMatch	mean	1	406851
0.014493	8	9	9	1	2	tMatch	mean	1	344028
0.034713	8	9	10	1	2	tMatch	mean	1	253529
-0.003919	8	10	1	1	2	tMatch	mean	1	16061
-0.002780	8	10	2	1	2	tMatch	mean	1	30718
0.001355	8	10	3	1	2	tMatch	mean	1	59356
0.004099	8	10	4	1	2	tMatch	mean	1	103834
-0.000250	8	10	5	1	2	tMatch	mean	1	153034
0.001024	8	10	6	1	2	tMatch	mean	1	195388
0.002624	8	10	7	1	2	tMatch	mean	1	217257
0.016015	8	10	8	1	2	tMatch	mean	1	216946
0.054390	8	10	9	1	2	tMatch	mean	1	193481
0.105469	8	10	10	1	2	tMatch	mean	1	147051
-0.000380	9	1	1	1	2	tMatch	mean	1	590
-0.000626	9	1	2	1	2	tMatch	mean	1	902
-0.000435	9	1	3	1	2	tMatch	mean	1	1648
0.000325	9	1	4	1	2	tMatch	mean	1	3610
-0.000576	9	1	5	1	2	tMatch	mean	1	7102
-0.001167	9	1	6	1	2	tMatch	mean	1	9082
-0.002953	9	1	7	1	2	tMatch	mean	1	9697
-0.003945	9	1	8	1	2	tMatch	mean	1	10481
-0.005731	9	1	9	1	2	tMatch	mean	1	11728
-0.011880	9	1	10	1	2	tMatch	mean	1	13592
-0.003536	9	2	1	1	2	tMatch	mean	1	625
-0.002219	9	2	2	1	2	tMatch	mean	1	1306
-0.003204	9	2	3	1	2	tMatch	mean	1	2527
-0.001490	9	2	4	1	2	tMatch	mean	1	5280
-0.001185	9	2	5	1	2	tMatch	mean	1	9860
-0.002233	9	2	6	1	2	tMatch	mean	1	12785
-0.001992	9	2	7	1	2	tMatch	mean	1	13151
-0.005786	9	2	8	1	2	tMatch	mean	1	13759
-0.007023	9	2	9	1	2	tMatch	mean	1	13720
-0.011554	9	2	10	1	2	tMatch	mean	1	14283
-0.002906	9	3	1	1	2	tMatch	mean	1	1513
-0.003564	9	3	2	1	2	tMatch	mean	1	3041
-0.002415	9	3	3	1	2	tMatch	mean	1	5760
-0.002711	9	3	4	1	2	tMatch	mean	1	11226
-0.003461	9	3	5	1	2	tMatch	mean	1	17908
-0.003152	9	3	6	1	2	tMatch	mean	1	22559
-0.004913	9	3	7	1	2	tMatch	mean	1	23883
-0.006347	9	3	8	1	2	tMatch	mean	1	23252
-0.008018	9	3	9	1	2	tMatch	mean	1	21630
-0.007267	9	3	10	1	2	tMatch	mean	1	19724
-0.003192	9	4	1	1	2	tMatch	mean	1	3975
-0.003807	9	4	2	1	2	tMatch	mean	1	7702
-0.004115	9	4	3	1	2	tMatch	mean	1	14530
-0.004426	9	4	4	1	2	tMatch	mean	1	25957
-0.004609	9	4	5	1	2	tMatch	mean	1	39050
-0.005369	9	4	6	1	2	tMatch	mean	1	46789
-0.008763	9	4	7	1	2	tMatch	mean	1	48821
-0.010296	9	4	8	1	2	tMatch	mean	1	46184
-0.010128	9	4	9	1	2	tMatch	mean	1	40253
-0.010250	9	4	10	1	2	tMatch	mean	1	33188
-0.004180	9	5	1	1	2	tMatch	mean	1	10999
-0.005299	9	5	2	1	2	tMatch	mean	1	22051
-0.005537	9	5	3	1	2	tMatch	mean	1	41010
-0.006887	9	5	4	1	2	tMatch	mean	1	68699
-0.008232	9	5	5	1	2	tMatch	mean	1	97248
-0.010384	9	5	6	1	2	tMatch	mean	1	115016
-0.014069	9	5	7	1	2	tMatch	mean	1	114824
-0.017163	9	5	8	1	2	tMatch	mean	1	105840
-0.016931	9	5	9	1	2	tMatch	mean	1	87028
-0.015447	9	5	10	1	2	tMatch	mean	1	64386
-0.004422	9	6	1	1	2	tMatch	mean	1	27228
-0.005275	9	6	2	1	2	tMatch	mean	1	55450
-0.005701	9	6	3	1	2	tMatch	mean	1	101548
-0.007681	9	6	4	1	2	tMatch	mean	1	166006
-0.010142	9	6	5	1	2	tMatch	mean	1	228674
-0.013347	9	6	6	1	2	tMatch	mean	1	265817
-0.018441	9	6	7	1	2	tMatch	mean	1	267295
-0.023727	9	6	8	1	2	tMatch	mean	1	241750
-0.026647	9	6	9	1	2	tMatch	mean	1	197816
-0.026347	9	6	10	1	2	tMatch	mean	1	141651
-0.004058	9	7	1	1	2	tMatch	mean	1	48014
-0.004694	9	7	2	1	2	tMatch	mean	1	96230
-0.005304	9	7	3	1	2	tMatch	mean	1	178138
-0.006592	9	7	4	1	2	tMatch	mean	1	288919
-0.009431	9	7	5	1	2	tMatch	mean	1	401047
-0.013175	9	7	6	1	2	tMatch	mean	1	470118
-0.018664	9	7	7	1	2	tMatch	mean	1	472730
-0.025301	9	7	8	1	2	tMatch	mean	1	428818
-0.030506	9	7	9	1	2	tMatch	mean	1	355769
-0.039699	9	7	10	1	2	tMatch	mean	1	256798
-0.003926	9	8	1	1	2	tMatch	mean	1	47216
-0.005405	9	8	2	1	2	tMatch	mean	1	93193
-0.003294	9	8	3	1	2	tMatch	mean	1	172758
-0.004684	9	8	4	1	2	tMatch	mean	1	286077
-0.004218	9	8	5	1	2	tMatch	mean	1	405920
-0.004949	9	8	6	1	2	tMatch	mean	1	490785
-0.005700	9	8	7	1	2	tMatch	mean	1	511058
-0.002080	9	8	8	1	2	tMatch	mean	1	480453
0.000648	9	8	9	1	2	tMatch	mean	1	412080
0.001991	9	8	10	1	2	tMatch	mean	1	309822
-0.008043	9	9	1	1	2	tMatch	mean	1	27418
-0.005303	9	9	2	1	2	tMatch	mean	1	51055
-0.005223	9	9	3	1	2	tMatch	mean	1	94151
-0.003517	9	9	4	1	2	tMatch	mean	1	156371
-0.003742	9	9	5	1	2	tMatch	mean	1	224900
-0.002594	9	9	6	1	2	tMatch	mean	1	278896
-0.000130	9	9	7	1	2	tMatch	mean	1	302784
0.012172	9	9	8	1	2	tMatch	mean	1	300079
0.033149	9	9	9	1	2	tMatch	mean	1	272670
0.078368	9	9	10	1	2	tMatch	mean	1	220207
-0.014799	9	10	1	1	2	tMatch	mean	1	7226
-0.003019	9	10	2	1	2	tMatch	mean	1	13375
-0.005695	9	10	3	1	2	tMatch	mean	1	25430
-0.008998	9	10	4	1	2	tMatch	mean	1	41755
-0.004491	9	10	5	1	2	tMatch	mean	1	58820
-0.009327	9	10	6	1	2	tMatch	mean	1	74455
0.002933	9	10	7	1	2	tMatch	mean	1	84490
0.020400	9	10	8	1	2	tMatch	mean	1	88841
0.063443	9	10	9	1	2	tMatch	mean	1	87512
0.160417	9	10	10	1	2	tMatch	mean	1	76424
-0.003703	10	1	1	1	2	tMatch	mean	1	775
-0.002064	10	1	2	1	2	tMatch	mean	1	1333
-0.000985	10	1	3	1	2	tMatch	mean	1	2184
-0.000304	10	1	4	1	2	tMatch	mean	1	4449
-0.000174	10	1	5	1	2	tMatch	mean	1	8668
-0.000718	10	1	6	1	2	tMatch	mean	1	10352
-0.000393	10	1	7	1	2	tMatch	mean	1	11398
0.001831	10	1	8	1	2	tMatch	mean	1	12591
0.004018	10	1	9	1	2	tMatch	mean	1	15361
0.013393	10	1	10	1	2	tMatch	mean	1	22420
-0.007421	10	2	1	1	2	tMatch	mean	1	935
-0.004924	10	2	2	1	2	tMatch	mean	1	1757
-0.002708	10	2	3	1	2	tMatch	mean	1	3491
-0.002634	10	2	4	1	2	tMatch	mean	1	6499
-0.002735	10	2	5	1	2	tMatch	mean	1	11563
-0.002553	10	2	6	1	2	tMatch	mean	1	14437
-0.003813	10	2	7	1	2	tMatch	mean	1	15112
-0.003074	10	2	8	1	2	tMatch	mean	1	15430
-0.001976	10	2	9	1	2	tMatch	mean	1	15560
0.002528	10	2	10	1	2	tMatch	mean	1	16952
-0.005669	10	3	1	1	2	tMatch	mean	1	1791
-0.003638	10	3	2	1	2	tMatch	mean	1	3761
-0.004728	10	3	3	1	2	tMatch	mean	1	7350
-0.004426	10	3	4	1	2	tMatch	mean	1	13209
-0.004583	10	3	5	1	2	tMatch	mean	1	21529
-0.005904	10	3	6	1	2	tMatch	mean	1	26386
-0.006653	10	3	7	1	2	tMatch	mean	1	27846
-0.007133	10	3	8	1	2	tMatch	mean	1	26880
-0.005806	10	3	9	1	2	tMatch	mean	1	24439
-0.005752	10	3	10	1	2	tMatch	mean	1	22263
-0.005278	10	4	1	1	2	tMatch	mean	1	4156
-0.005880	10	4	2	1	2	tMatch	mean	1	9116
-0.004684	10	4	3	1	2	tMatch	mean	1	17208
-0.006085	10	4	4	1	2	tMatch	mean	1	29967
-0.006240	10	4	5	1	2	tMatch	mean	1	44116
-0.007695	10	4	6	1	2	tMatch	mean	1	54201
-0.010405	10	4	7	1	2	tMatch	mean	1	55880
-0.010695	10	4	8	1	2	tMatch	mean	1	51297
-0.008573	10	4	9	1	2	tMatch	mean	1	44020
-0.008187	10	4	10	1	2	tMatch	mean	1	34984
-0.006041	10	5	1	1	2	tMatch	mean	1	10849
-0.006576	10	5	2	1	2	tMatch	mean	1	22738
-0.007439	10	5	3	1	2	tMatch	mean	1	43139
-0.008903	10	5	4	1	2	tMatch	mean	1	71632
-0.008989	10	5	5	1	2	tMatch	mean	1	100971
-0.011701	10	5	6	1	2	tMatch	mean	1	121232
-0.015682	10	5	7	1	2	tMatch	mean	1	123130
-0.018169	10	5	8	1	2	tMatch	mean	1	113179
-0.020965	10	5	9	1	2	tMatch	mean	1	93235
-0.015544	10	5	10	1	2	tMatch	mean	1	67610
-0.008266	10	6	1	1	2	tMatch	mean	1	21875
-0.007294	10	6	2	1	2	tMatch	mean	1	44582
-0.009802	10	6	3	1	2	tMatch	mean	1	84000
-0.010552	10	6	4	1	2	tMatch	mean	1	138985
-0.013751	10	6	5	1	2	tMatch	mean	1	195060
-0.016633	10	6	6	1	2	tMatch	mean	1	232226
-0.022446	10	6	7	1	2	tMatch	mean	1	238409
-0.027026	10	6	8	1	2	tMatch	mean	1	219868
-0.030800	10	6	9	1	2	tMatch	mean	1	184897
-0.031167	10	6	10	1	2	tMatch	mean	1	136124
-0.009652	10	7	1	1	2	tMatch	mean	1	29291
-0.011205	10	7	2	1	2	tMatch	mean	1	57242
-0.010211	10	7	3	1	2	tMatch	mean	1	106199
-0.009990	10	7	4	1	2	tMatch	mean	1	178155
-0.012970	10	7	5	1	2	tMatch	mean	1	256542
-0.016126	10	7	6	1	2	tMatch	mean	1	313336
-0.017530	10	7	7	1	2	tMatch	mean	1	330869
-0.021796	10	7	8	1	2	tMatch	mean	1	314132
-0.028464	10	7	9	1	2	tMatch	mean	1	273408
-0.036282	10	7	10	1	2	tMatch	mean	1	209094
